2000 100000
449 1681 797603294
265 906 613974949
1987 1823 781928793
1625 1974 950364754
18 1916 726336175
235 1827 519446051
1112 1833 748999058
644 1832 929316652
271 1801 966486254
1299 713 844267249
138 1260 858914698
207 754 855006489
1555 1347 730889269
1045 131 811969130
333 33 859474053
557 1426 861923154
360 1863 803774286
1456 871 528884153
1504 1921 848472919
1972 385 642921936
269 1451 503303424
1126 255 791818769
1656 795 963200205
1284 1420 663524015
1095 139 660650009
554 859 931879211
573 482 576591706
1218 530 932527557
1005 1318 553625532
286 1335 873156353
1381 540 917579011
90 1631 715785854
334 1145 542928109
988 1999 646768585
1199 1592 752184205
165 937 684095994
517 1801 593171546
356 1681 628214581
1971 1423 575905509
1608 1722 849110890
465 614 945462892
246 355 821214698
1256 1742 806854095
1134 1807 623774631
1310 302 777574030
401 357 752074302
805 211 986753235
215 1487 843481876
1815 223 913934013
332 489 624215862
1004 1302 659587941
466 430 608805558
863 1298 587076689
1507 1008 558773951
36 506 550769748
776 1812 517697170
1790 1188 506198795
597 1703 540251180
1365 1652 740457589
1914 1800 768325191
1417 1110 778911583
748 883 719564528
537 506 642006416
108 465 882127340
1077 1911 800629250
1486 938 635701661
289 1103 939544203
1314 1935 667881260
941 1567 599833271
1443 1667 943643933
613 1934 506822357
1434 598 707706272
1026 463 837285975
1942 1456 684972592
1969 1749 783142166
1276 1212 692668524
642 952 659851040
896 297 573684007
972 931 627093269
1359 164 715108125
588 313 778068543
370 11 826310111
1657 709 599267561
1596 1915 633302466
707 1789 559387552
386 1617 777952768
1043 1965 892953956
1207 1425 533035593
32 1220 974211573
393 1715 724606070
1717 612 845347772
1147 1531 721097757
1308 208 775021572
1931 1165 502916912
1112 370 823508604
1575 231 572054525
958 659 664100662
1254 658 764486937
608 1499 811100587
327 1248 545983263
946 566 938263390
992 162 997144917
280 1708 513870650
1333 900 577375878
1738 1197 634868934
1483 312 954571709
1853 1062 573135796
112 19 980749984
1850 1961 758274944
1067 503 891116444
1048 1738 597424417
1547 1417 686790948
1614 302 693986027
715 1671 805087403
640 1109 644254523
202 1134 783558187
1806 1670 632557188
315 1307 930127435
431 14 729809620
1834 13 962750605
453 388 836003567
1709 1174 916588035
1107 493 670323079
1135 1235 559195518
446 1358 664131142
1489 1134 623298618
1128 1485 678357151
1827 1177 750187369
352 1349 693506977
1342 80 894449205
1732 1110 501156676
268 628 955848460
155 183 546162150
34 981 866531411
387 1988 515206637
94 107 744752853
947 1334 887699410
1549 707 884302215
1347 1307 539599874
594 1722 957879164
908 729 584126024
1434 360 685420311
1507 735 628523216
949 86 625428706
502 1492 574011098
1087 1092 818375060
1911 1199 644092851
789 1840 767451177
1691 1140 912050326
1482 518 680755899
1886 879 765750430
693 980 571659691
99 1797 625543408
1737 1011 860212633
1646 240 817529907
1602 1614 947560706
299 1088 615680064
211 487 779591943
1968 349 663240751
1158 936 829463320
1754 1267 628653280
1016 1786 668043294
752 112 881233228
74 1708 543985034
519 1457 910497242
1936 1879 661810643
1972 1071 688084773
276 701 789025349
995 135 648219394
679 873 777618739
424 1194 896271005
1351 1828 565147366
1680 952 978931207
1070 1398 830443491
1131 307 885384847
1613 1882 564279383
372 1001 598844346
1216 441 669462742
1369 302 937474232
84 1703 842945704
1229 1278 941189023
563 1764 564980305
537 697 729655265
1385 716 976723755
1126 1558 934753202
289 487 955349789
1850 1340 984250449
673 1981 697946579
1563 1924 550009211
1830 299 550903819
1401 276 599897202
1230 1282 794651342
1962 432 618478165
731 739 511661486
1798 621 846490562
1937 1727 665310049
315 941 683346682
403 340 663532372
1081 447 982412285
1947 785 504432900
736 940 669241171
1061 34 617699653
46 954 963666312
1001 730 695088063
880 1745 506067583
1738 1070 961786432
520 1348 630371361
271 752 734404548
1583 499 701034274
329 1406 625659699
165 241 662419654
949 817 915683917
1378 1418 999415023
1999 1420 885934907
429 388 861056227
1873 1674 504858552
1667 756 680397433
1795 259 751150300
1537 1685 640580031
1204 906 665243361
96 856 512066614
1066 22 936543617
785 1876 841947177
1432 1217 541883327
1432 1839 591673045
855 145 664620086
734 973 671239518
1673 286 939706178
359 1087 974061249
246 965 883380133
1570 1803 835007550
1346 1224 768971117
1538 585 731073014
425 1359 524247887
845 1410 771558832
219 939 576567727
878 1222 542284804
115 1161 916634124
849 71 667396179
1888 566 657671559
1318 1197 614271073
1909 1205 514019013
655 1171 680681063
67 579 624056153
1725 168 645882867
1942 1365 572701552
498 1352 512205050
1574 1496 608922506
480 359 897119709
1047 1167 945781837
1324 403 590580311
1635 45 767198946
1151 52 669215370
918 1344 569440096
481 674 896378539
989 477 577542180
1709 1065 787539448
1073 1471 597145391
97 1095 841051386
1979 785 849108454
342 735 886271559
559 164 941610685
137 254 665781058
738 1001 958282935
1264 1400 593770370
523 697 555021767
1131 859 744921069
1091 1358 808206961
1749 335 885569197
1217 1568 593143357
156 471 792085629
230 1381 542366426
767 1742 819542799
1212 1334 532984835
1711 1788 877203827
1767 1733 704497282
1141 735 983801281
320 1000 821712106
1008 670 817892480
1183 1916 735056090
1733 808 659961463
100 1780 899240938
548 205 527257839
788 1981 693568657
882 240 745392782
915 1618 670232225
655 1304 642652754
868 221 606489395
32 566 928686423
148 1426 941063185
1237 500 730016364
1854 1487 884517124
1358 645 727928227
70 1115 762527000
335 1300 547426614
1482 1056 786935464
1792 1570 550413658
357 932 799895992
423 586 758784489
1466 1303 809278760
50 1751 569950705
1132 1342 864359387
1479 603 547141149
85 690 947896787
469 887 507459884
503 11 505008933
1458 1489 515421889
1155 1034 694320798
754 124 711302467
1487 1975 971096104
1387 404 937646025
479 35 647828809
1952 1446 975701166
1747 1096 556626358
101 1705 537353808
148 1208 875003847
54 1334 725288390
1521 1208 510923708
528 1685 787658833
80 1473 780732624
511 867 936322219
933 1082 781213042
1302 663 846505769
369 102 878754426
1557 621 936144755
807 315 524484221
428 882 719283305
1486 1895 766174129
1462 472 518706382
38 443 774968824
1174 1992 703347997
78 1035 728920880
129 205 560415032
102 615 662611198
452 281 759505621
1694 1151 834344824
947 497 782138608
948 526 825568072
1168 1710 512639421
1433 1420 646630681
591 1752 903990975
641 302 837605736
1977 970 719822607
982 1053 625933078
892 695 824852742
1184 177 637720903
1843 1412 791418297
244 1232 524369531
723 328 900188939
560 648 892782301
382 1955 784375114
322 1393 886219068
248 1171 527808389
1533 1320 609182512
1429 698 502827299
83 1940 915588176
168 1515 632937318
627 116 588280463
1099 1808 691031155
1823 727 656780429
840 1827 758085134
1088 22 837748038
419 355 895197695
809 1812 761353800
1690 107 698801181
1927 31 969428616
1867 1543 518724684
1672 396 831801214
1261 1481 594363042
1609 1462 849373054
1284 666 861334106
295 253 984591836
858 517 545947080
945 1384 954973329
1109 267 754420660
1125 253 673370675
1594 1169 584959095
548 1198 544815482
455 1273 882120694
74 1397 803511029
890 187 999849737
238 1300 843939358
477 939 589208857
265 243 894339347
1516 909 626426359
1303 892 645701737
569 932 590440459
1829 1209 766682032
1385 1981 794337685
328 1646 588084409
456 473 621526265
1141 1657 544372727
705 291 508056903
877 1346 880334490
1268 1261 657550721
1120 1693 635193652
1039 524 621200718
1165 1012 641154050
525 1161 725856793
1800 740 929264948
819 1601 523122641
813 104 794172107
1107 1690 598971839
1974 176 720719583
1868 1978 711216431
719 313 558028657
1447 1200 931841506
884 1657 960877691
1988 858 594089443
1310 408 546222384
1505 461 545793214
885 421 905969830
969 833 994499951
1715 1439 790905629
563 1387 865325018
883 1884 558884167
1393 503 756586061
1832 1290 719463052
406 1857 895607286
1515 1649 971105414
481 706 812350779
1254 1720 775477850
716 1443 840910444
514 1207 633016757
1440 1992 734846335
67 224 748136086
1826 935 709116124
1710 96 513185327
1728 1776 583398251
367 1292 518577533
1330 1150 867167827
566 150 508691823
1131 1770 793816369
926 855 629367219
1147 867 832298423
1371 1017 612187252
16 1660 612708585
1542 1684 943798723
351 1601 859996278
1591 873 885275477
239 494 884463840
1866 768 688308441
1230 1881 739418223
742 453 821487393
355 536 954633507
38 90 502353087
449 1588 792800545
1284 100 622789625
1744 938 527877964
1373 352 790930198
121 1750 964314387
1654 962 736261744
1917 492 943623821
1008 620 823634902
1257 1764 814916483
779 1422 887074082
1924 1271 927403002
544 1744 997163017
689 854 578576466
1253 643 536096915
183 1379 854707483
71 719 904012995
364 1328 532053807
404 228 884321867
260 562 742494130
1107 844 957823077
1436 1965 659680515
1362 1356 500041007
1949 349 880854474
883 615 679438867
67 269 572026526
1669 854 600145186
1057 334 795246337
630 1910 900255603
901 1729 658625952
385 1193 766093789
494 685 715563542
1121 1890 513568425
301 132 992042153
796 1766 603047692
1483 862 765965750
1903 675 971615119
781 859 552499653
808 1174 940587434
1745 378 829851779
271 1516 601987129
490 1584 586147346
1851 1950 788901534
1690 1005 698962790
1305 330 908904360
1270 1452 543762611
113 1573 714719382
1740 1200 738679831
882 106 554989262
1903 787 829396218
1190 665 515479587
215 1624 792781033
1457 186 919494083
1480 132 717242065
1245 1870 633165079
301 1710 757664731
1842 674 575969350
1239 928 574724202
549 1911 826360859
1057 528 622542045
458 227 740196982
1534 74 808912167
1021 1352 657358740
755 952 569031519
330 991 638662354
110 1297 681413580
438 620 942636472
1291 251 582479137
1087 570 616498651
996 968 794317033
1980 1916 904410869
1110 309 529271548
153 1855 722031196
1873 1812 501914636
17 210 696851460
1823 1961 928523440
1865 1595 871186240
750 1015 658421023
501 71 503912375
1120 787 521857520
1407 324 736994189
520 426 596045218
715 1234 783904728
1208 521 783349343
266 1987 523494501
1259 745 808811559
801 1993 735879996
1166 241 695639315
127 271 588846309
1462 728 947680669
576 269 600122317
484 946 598428975
796 1806 702804287
1025 1175 899845024
1881 1939 746963441
851 1281 540093511
812 934 890048733
777 629 768713678
268 1966 754963977
440 888 613320708
914 1007 508235687
995 253 931753189
254 1519 852507984
1580 1336 826352650
1945 1076 726709325
254 1915 849672624
1950 1022 783528916
1338 438 837410066
362 1143 560871746
1608 332 954450187
893 1214 620343482
1022 1049 536463416
152 1340 641704627
394 1848 549519123
1502 1534 822572377
727 735 973455811
1946 1978 650429131
353 1968 719737230
1117 415 829740443
1997 1342 707845427
153 1390 620538918
574 1976 628287385
462 1670 950457489
1078 1516 760577933
667 1457 619077523
592 966 698104464
1993 1924 564937813
3 495 526272739
1167 1453 861780238
176 219 594321475
564 1795 911931941
768 73 859250214
427 1242 856467709
1181 1841 530985303
1840 1218 919443388
315 47 844283696
676 622 808623530
1689 1285 548305145
935 531 809352948
148 1561 747340813
268 724 654395393
1987 199 561627339
1797 740 828954522
854 1390 517591690
1425 1005 620442763
86 288 664571400
1221 316 716811665
1876 1696 546695937
1301 1654 623905195
690 1395 766643961
1406 1047 549890347
1511 342 928152419
313 1001 708782104
569 423 777076893
126 148 555917508
1239 1576 634912902
606 1191 586374811
1309 1859 586903188
1350 1437 849158560
569 736 709707953
797 1653 868336650
1672 1466 602623309
903 1191 951867142
552 687 624818534
1622 437 585473157
1563 553 747590001
813 1180 609501341
262 110 545347951
711 967 817207792
363 1119 748842127
426 1814 588460551
1892 1446 512760876
1406 1201 962181297
1000 956 568949513
101 1166 761206717
1663 657 692416283
786 763 774795691
480 1149 678770750
1731 1572 805983530
1565 1506 579803048
525 830 961637498
1859 1815 618294009
341 1424 719366411
953 658 906820407
269 255 661221104
1928 49 518658586
1987 1850 550750214
1963 812 897123184
204 312 582095057
1808 502 672231811
969 1670 557367944
204 1307 619947978
974 1078 942653643
425 571 502168134
383 386 599700964
408 1299 911374427
954 1481 923711929
1782 318 905881101
750 1187 981228202
1140 1853 932339166
1211 536 752055832
1100 1952 609306569
624 702 547020614
658 1734 577259014
1128 1843 689747914
512 1908 776945311
951 1555 687120602
354 1482 795064066
1505 1582 566521610
142 1064 663030031
1123 1088 533066076
939 493 537054289
76 875 546643888
1165 339 719387750
1405 356 782751475
826 1690 630044872
175 1608 890095783
1762 1919 742439783
1767 1841 800216463
1098 159 937385697
1727 298 687490987
1041 1784 506312758
200 1430 919446728
996 1272 548246854
1593 1705 590246215
1771 1830 668716421
1684 668 663712504
345 1707 850893981
960 173 613956367
1044 1512 923592961
1689 1425 660276124
1678 1204 622403734
776 872 527824410
1316 465 660358911
336 50 604451304
1879 1362 982698548
209 308 941598659
1489 294 694760291
1875 877 796273321
326 1313 674080088
615 782 750088865
1994 1224 560702930
1338 726 834253920
1637 1305 570575507
1592 1972 776025285
1398 1552 518340889
891 1689 899250588
914 1062 640792109
277 461 927610674
78 729 767621084
1730 112 925440920
1595 1705 833922673
654 1271 587767458
185 1537 940083843
1509 1843 663301260
684 616 519507165
1479 957 929367677
785 1761 621501527
730 1594 606238992
550 1500 536187764
448 220 908113270
1927 1738 734703309
1402 858 917116636
1679 375 618118915
1086 768 726639332
121 1676 911543246
1669 1265 528052380
397 757 654618921
950 1788 959995022
1039 1467 500922908
947 383 783828406
1844 981 810502359
1080 1515 591185792
31 58 576643343
557 367 883276582
423 179 521210594
864 1962 572463103
520 1180 944275384
589 1703 984053404
1359 1911 749386953
1980 342 926262366
919 1524 606326217
1417 826 716709926
835 550 831677633
525 556 913618952
687 1927 740835904
1542 1644 509348591
653 101 673176297
1225 1429 838893173
792 743 580876154
119 1961 943164062
1730 1286 721624061
1588 340 663220674
1237 1069 561033597
591 625 732206380
1435 1349 965414791
938 514 686876377
1431 1777 674574810
1892 1564 978219092
1401 391 631064333
880 887 520868781
66 116 916667678
981 1958 786475761
1392 106 998825247
1848 613 676974519
1662 136 874489726
1593 976 782861976
214 1052 557227935
1299 1815 880312752
1872 1122 510811070
139 1157 933338487
1820 633 950734928
1981 1001 771916689
410 723 624469858
115 1563 528661357
1516 569 657175203
1557 8 867328200
224 803 968508185
1864 348 546240874
388 1304 503621565
1563 1164 767139772
1388 1919 517329254
1044 180 931884297
1282 855 868459212
941 1380 566911620
980 1429 888741777
327 1901 637066092
592 1027 669677452
1572 1505 700822244
745 1180 501826509
1279 151 560905048
1937 660 879879188
939 1702 993734793
916 793 591490731
1207 156 625303954
1708 489 546834151
401 400 647668613
460 767 726563519
638 1268 534979704
1945 161 820653367
1616 1153 503964430
1483 902 648830353
250 118 695840227
457 1421 680009084
1565 786 748305523
513 976 759270342
302 1839 631017533
1002 293 793280566
1170 329 712792158
1944 552 931287183
249 518 720201950
251 903 854468094
185 951 719880017
1018 939 639738706
1840 480 871587244
1469 311 542501843
1530 1046 942543451
1808 1179 766277272
476 160 593349107
1067 1571 993394084
1272 658 717269275
1389 289 783305783
1015 898 963796866
443 773 614385945
856 742 824930808
441 1842 520717505
1684 1608 544741383
1476 351 546005415
1970 505 905819806
1777 70 603609388
1374 1797 628884140
1538 1746 620210643
1676 713 581303996
127 1749 706834370
835 1290 717008882
632 1535 659421894
884 696 686658044
342 467 625270348
945 1566 815492046
1045 658 989746962
861 1941 571126852
961 236 896261243
321 866 898275586
26 1931 865949123
540 621 511177516
988 1699 938526871
1281 1812 534047679
1770 846 566692010
1955 1378 609532607
1011 168 568021098
87 1651 753462648
339 685 939634918
1247 1547 611400054
121 24 938435695
36 1299 959072777
1388 660 899454899
463 318 642810993
1595 713 797052216
1525 1538 650581256
624 101 767719799
1157 1850 883072249
1270 1285 932106269
560 1771 685310827
57 1941 520526347
64 1848 512449331
933 790 606127403
990 153 756398940
1232 935 596556102
1161 3 948266278
64 707 856805964
1557 1216 719596888
1988 1400 979012560
429 422 577727984
1090 1610 781586611
472 647 867357071
1288 650 940232485
1548 1415 600355140
1785 1710 571360395
1266 841 536609400
1442 676 657342696
1856 1521 991411495
1587 1379 614749920
655 461 541854132
545 1065 568011627
1617 871 788296172
1318 1543 521694669
396 1299 902127653
1679 456 693001595
679 1446 827132526
145 291 664266983
385 257 558107982
647 1460 744833905
624 1178 746329485
1089 1539 511170538
845 1310 818310125
1928 1524 831755894
1940 1349 949249003
1462 1250 566761891
1393 1133 698449111
714 14 608379926
1397 876 777329128
1927 1768 665785118
992 1772 621773588
847 1887 829306632
284 388 561779675
115 424 599233296
727 207 833832764
1438 1342 593805884
1376 1867 509347986
537 741 773608839
1496 1175 784996625
141 593 956132134
1561 1802 968049933
122 741 730759120
44 1512 597691485
669 799 552750666
1381 907 773593719
1101 1977 549707177
201 1722 994285838
1705 1448 878339593
1642 1094 919088229
866 827 959718312
960 1438 712359056
946 1666 624851882
1996 290 692754515
1212 1224 864711916
555 1109 578058603
36 886 789780396
1871 456 999757916
1401 944 812505602
310 1036 641990941
1117 506 721083211
1376 1354 595788601
1571 364 636327194
1373 1612 646294841
304 447 501838161
944 1701 866581884
747 1887 864591723
1813 1984 571194817
804 285 547345951
1346 227 905481486
980 1391 857984227
941 1206 531092417
274 1357 702882043
1990 1958 728499175
1214 1189 981608724
1287 1850 627182893
1950 232 977136284
269 1749 813043522
539 875 630277867
45 135 618069549
1492 917 779954918
1727 461 564961585
706 1538 609900851
1350 1355 773278049
669 862 858788324
1091 1921 541881198
665 1148 931678846
252 1643 946635880
838 325 933195578
125 278 824302627
800 375 835270746
949 1206 584474360
143 1762 995508821
1202 1415 824925468
1896 1473 502443207
752 1626 933969857
1988 1709 831445347
45 1317 991125954
1498 1973 504278114
1351 736 857055877
1191 1575 652679196
1120 1389 578734168
168 1172 778702546
886 797 926026621
707 635 912248355
1413 724 588839770
1384 1624 618337213
544 958 645403046
1868 1707 544445464
962 1111 537359832
1666 728 710589437
534 1015 970159967
1775 1947 565896461
1989 691 884752619
1761 884 917886730
1042 1354 933530833
126 575 502020966
653 643 589040415
1036 175 792154241
392 1633 752559177
1428 536 880412259
848 224 654750826
275 914 910965976
443 1819 706127764
1631 1564 590864174
723 46 586101670
1176 1706 570732813
1587 842 876928154
79 259 989175331
1192 907 524535888
1723 1383 661059728
1869 892 839882810
990 1189 577711455
1758 1380 535324799
821 417 622124397
1557 1272 707896165
82 1426 827918987
1991 52 511296502
1214 1825 506650175
703 20 876965392
1290 215 595916199
1599 1402 821073928
400 1789 841655769
1026 684 803349338
17 1648 627074716
1184 546 946372873
693 7 737213854
1396 245 582178724
1975 1846 651641398
1936 1173 525391368
1546 1010 861976109
715 1889 591223880
397 829 692273610
191 1997 687978818
1785 480 864857747
1421 1210 774408900
79 341 564118151
1825 1539 952460379
1474 651 665904566
1454 384 628114452
492 1366 808666246
1692 1323 672914910
85 1217 986939396
773 1971 945019472
1426 1144 686719508
515 194 940737783
754 560 556647261
879 866 906780038
877 1696 580755518
1010 38 718050160
165 1874 553125437
1767 1252 540997082
449 1985 795915166
1788 1128 721785834
1276 698 544468782
1029 1957 814656219
197 850 745594214
66 351 671083613
746 1968 689177453
1397 1588 520310056
1362 348 997651370
373 221 516487379
241 1481 882286043
138 1868 675646789
1085 664 833394162
1471 903 541787232
795 1994 682296360
963 144 733599671
753 1382 854018048
1198 416 898996069
26 1438 624000827
1357 1995 503575911
1040 1807 792309215
1489 1622 631802630
129 693 636689124
1483 472 548475701
444 1327 589810476
711 1344 904699881
1314 1791 549652933
546 910 580727771
1744 1021 513472937
437 342 523188786
968 1946 938505342
1672 302 883217668
1124 61 640420352
406 1074 751738299
183 184 760042008
446 865 953112237
1809 248 575537108
457 1015 924672152
1075 468 857988020
1581 380 867949500
928 890 952923918
1206 64 542771402
958 230 844120180
1982 742 751407840
1562 1740 543646309
578 1707 959786307
1238 1477 551879082
413 77 652572584
268 1571 775884847
548 773 998474779
126 1021 805656896
672 1285 812320230
1993 601 988601448
1848 1689 902877969
700 1968 996793960
1890 465 777696070
660 681 792223233
1715 1396 869031492
819 1 914568325
1542 229 536764714
1885 672 995196778
1590 587 740954163
241 510 881088088
1081 540 994023369
1116 1026 593610594
1751 1729 851367155
667 1966 933272431
1768 1398 663464072
1884 1403 603000574
732 290 561632688
711 1036 838118347
1699 69 842841496
1225 1591 907668729
395 548 980463463
298 915 947348433
688 1017 548256721
1213 659 614415163
591 144 800105697
867 41 701948275
355 585 602254030
471 1109 608916140
1229 1707 641119731
663 480 628639903
1085 964 532548682
1196 1674 867172922
1239 1066 753215733
1614 891 745266920
1284 632 699647930
1859 1519 630624552
1838 951 790654080
238 782 955473523
467 1873 964730155
1820 1041 816791962
270 1438 773265516
87 505 824325669
1363 244 514674270
880 1288 807710047
1109 1388 860322570
142 1445 512510219
168 1405 899785762
558 1313 723467262
1285 1865 524530078
717 1136 891252746
31 1143 861045234
436 1883 792657155
843 1427 572415776
907 405 747744712
791 443 658147280
973 1204 951209099
1792 766 951101747
1096 592 938418138
446 876 531721569
1402 1653 525780750
1023 1882 820942438
892 1424 719497775
1854 785 504568393
404 1371 749424493
1142 1764 537830314
1727 749 637725628
265 1891 874515145
512 1703 924923196
1105 1568 730703380
1499 541 922680425
978 200 621208727
1844 648 793738065
469 1030 994850773
1377 785 584045372
300 1999 817130749
1209 615 622889869
905 539 722141303
1402 1189 687370180
1832 606 945969973
976 851 889354474
1850 963 523246426
911 679 561647305
1978 1610 627131396
1338 1598 521836997
1376 84 902785390
1514 55 542544178
1595 1093 945073558
1795 215 869085806
427 173 683775537
686 1695 587029046
21 1197 645949338
1375 409 976930798
1027 568 988455660
1780 501 740977607
203 1556 545661086
1799 980 775978520
1055 380 584348202
264 239 949515580
1880 1483 856091308
1204 27 535491283
1909 967 911455866
3 1958 717568830
794 3 772472869
1741 893 592892326
546 619 868180838
1673 1582 643417077
655 741 971930077
1710 1079 657628804
1451 1767 689443251
1061 1988 856247923
1295 177 595433337
474 314 519588058
452 1272 708152539
1780 1657 560933472
42 869 543887110
146 600 696971991
1616 1792 922328776
1088 766 632402407
1989 1247 692782810
118 1189 592226299
1081 86 889518803
1646 465 845962209
1152 1206 528292015
715 683 805961955
1105 1471 640673532
1529 822 711927105
155 980 777861886
1315 669 883704355
395 1310 830364252
224 120 611169387
1866 848 954427617
5 701 619996233
648 548 586710601
1994 1640 701811328
829 323 912395597
417 997 981642981
359 162 518847729
903 1385 919945312
919 1840 605682181
1581 326 562696303
246 1993 687349903
430 1585 756488354
628 817 965188621
823 1980 782191817
90 10 847619990
647 59 937341640
1566 1731 540627769
1088 1671 841006671
1016 1936 762806321
1856 858 593698538
773 744 765181128
1883 1996 674479137
464 1663 797599226
1186 813 693940643
1627 1291 606957887
1270 1243 824295344
1882 1460 762518395
1804 1817 562521063
1240 54 775377216
1047 1586 681096621
434 1692 819051737
1208 89 989663129
1371 1651 938090331
972 36 748047355
920 1369 518224832
848 991 747066770
380 1119 955224184
439 1577 561382878
1541 560 907045660
495 660 661915913
838 1119 563366402
402 1523 853303324
1757 1409 930250461
1232 320 775719814
744 375 553508532
1084 1511 719374433
443 1407 538337926
963 507 697119633
224 1187 604287014
1521 1021 861582498
413 1192 682363138
1329 1269 825155789
205 701 813259235
1144 1687 889072344
1915 1140 676397563
1464 798 633315733
1325 842 835073974
1280 518 961113806
224 868 556106463
1603 21 580417281
167 1214 651781106
1577 763 618456242
454 962 592782511
1163 1416 921355592
180 957 948563795
1120 1861 666926754
1083 730 527624699
1347 1923 974890225
1452 1524 505503002
745 559 633186424
1673 1703 894251544
1172 1754 564576574
771 99 595199332
317 201 868725464
1158 144 945116580
1401 357 598055893
1332 1295 503635915
999 773 918895479
1943 1315 840394556
1917 651 848282801
352 101 915251584
1837 666 598861153
540 1452 589781908
1608 370 734739708
1192 319 780689064
1150 1046 968110127
712 1265 742570873
878 372 973946331
1605 671 890550445
181 1365 603789625
345 889 582272356
602 1674 570182883
439 251 505894536
306 1621 941620024
1851 1095 551150707
1288 1298 995356571
1220 1655 748584638
694 7 658053961
965 548 968823896
1294 123 537427628
1140 1848 504220218
1628 109 563849083
1049 891 824685648
1970 1058 988170765
673 168 897503085
458 574 512708505
1806 1689 653043812
252 409 979736685
1534 43 569149091
344 973 810283317
459 212 543006431
183 777 778883813
341 227 575451048
703 1035 594326262
1109 1146 738879503
1134 1594 758606559
1542 480 607742620
1942 505 932627490
667 1628 705270336
1828 1408 767930690
1341 1067 563550739
761 1955 963709039
737 1051 578898678
868 1448 643291103
548 1315 603455346
874 185 768344070
1563 514 561342571
938 1186 679648545
1339 504 667600005
1708 863 501549785
1131 1333 797237833
226 1313 535775984
1460 807 617012581
365 440 564725799
1485 1130 752353960
1215 1697 563830245
1506 1303 558325385
1524 350 608268108
1953 1254 759368522
1566 808 544763317
179 354 875448874
1356 1332 940379087
682 1322 603862806
1580 1281 935245784
44 1926 552246748
96 1120 631912102
406 109 541990355
1301 1620 927361657
1589 1581 867610474
1351 675 541208524
1037 1116 778193703
1887 1289 754624163
614 1610 931194867
1841 1210 547684358
399 1866 743598137
1593 418 557318911
1651 1495 814761107
1217 584 904106307
1632 382 969717161
694 1662 662650693
516 1254 564933506
368 87 596757515
1678 1483 630511505
1302 1043 549809851
117 251 579383703
885 1459 871942835
396 773 884803659
1556 1488 881087676
26 1444 574404633
605 494 770236780
1044 145 675558047
1414 1859 837142352
565 501 688418225
449 549 903256193
1208 470 507002880
822 963 567974556
1203 1307 623430087
1386 552 872837991
360 1379 967366403
402 1161 892145287
1707 1988 936044319
1764 429 771120648
1317 1090 625704224
934 110 720075695
212 920 817122740
1046 1431 625716045
711 108 888447149
1431 1595 754546059
1669 1275 596417236
833 1699 733827818
1419 205 853359640
435 1244 502143201
482 550 785571709
1975 1443 749273454
225 1275 683110756
1895 1494 617043307
196 1699 954026743
461 94 877413002
627 482 959018726
1873 1532 847511238
856 1449 783510707
1588 1015 598376609
472 1475 966554177
1816 1084 991274139
1020 520 505191524
452 141 511667345
187 1996 732475551
1512 1758 893747984
982 997 590991707
282 947 607367873
326 1226 649493810
1602 271 772561521
1558 761 820166184
1555 624 844150124
516 1693 912297451
1011 378 793038363
142 406 592252270
121 1146 962554156
854 1963 754098809
1507 1721 763120810
287 1018 928932870
813 1214 823440330
1172 585 676949381
1299 897 718854456
376 1952 958522441
1957 495 974596722
1084 1118 666421076
1092 1551 634766238
967 74 907479051
112 1296 738383950
398 521 880862299
858 1578 805887813
1931 255 614763663
705 1449 555796712
757 751 561294978
787 1910 634259257
595 886 951825525
1655 157 532900753
681 1551 788696857
1350 1937 511890069
1276 31 541864097
1579 1707 659664409
1282 41 785213438
879 132 713534447
44 656 919385494
283 806 501303509
1438 1177 564744208
655 1611 526746881
162 592 828914192
1282 21 582117617
1653 287 863290097
1074 592 985576088
1970 258 679388645
988 286 741325560
793 257 582470145
770 1774 542782914
60 1540 662142749
1272 1982 686492066
1507 915 717914007
445 613 908644660
509 634 747631696
1982 1276 885790685
186 438 630814337
898 41 734625273
602 1733 748542272
1075 254 940933662
950 144 518231743
1954 1824 723407714
361 1529 696766135
219 924 894070761
1925 1211 906838396
1604 1563 588503081
369 670 713867683
686 1140 619217054
13 562 528347213
1737 1956 962055144
563 677 836254320
1053 1405 603405447
1394 1736 751436974
1953 1080 861572026
25 1743 531181221
1127 271 965344800
872 1338 904075962
1309 903 774825519
591 90 979863747
791 1010 884952230
1132 1735 859291178
1606 873 742962038
464 1132 897362010
432 1190 545818851
591 141 962598288
1902 1219 771229894
1539 147 841650541
1691 67 789698104
948 1126 666655189
1749 459 907497229
327 508 789185544
1008 1795 951741419
539 1139 631289073
1006 1720 588227805
731 1779 750824223
628 1948 651388595
1117 1081 950246378
4 62 976237203
162 1004 786581162
834 1265 924892289
1657 1563 696832015
855 983 915846602
198 177 789937918
1436 1035 916376210
127 1991 842337142
715 1909 729330687
1994 1723 870099054
450 1556 654290610
1484 100 643084467
770 1255 807367557
1461 965 930813219
1442 332 547886345
731 473 867583674
1932 1928 552806708
568 231 913574567
1678 1884 575679337
1347 430 744479322
846 1048 887518111
1574 1191 524532558
1070 1554 807107901
764 375 873191340
926 421 532018751
1970 453 505010694
1707 1834 623329597
172 787 753427862
130 724 909236320
1254 1257 574144314
428 1930 982389049
828 1761 569881927
1628 795 518849263
344 1733 777590029
1350 1496 988654213
1538 841 748592157
1913 1711 623567132
