10000 100000
7684 685 722830296
7685 2120 524829337
7686 5307 642638558
7687 1629 768193918
7688 1459 583986042
7689 6765 737473781
7690 6797 688049909
7691 4086 815956904
7692 3384 897571529
7693 3518 635295344
7694 1115 811542167
7695 3655 774599955
7696 250 950042384
7697 5444 591301252
7698 6516 899052954
7699 4166 506698156
7700 2217 718822588
7701 3172 527061562
7702 6281 785533846
7703 1341 600156962
7704 4406 900884208
7705 5428 864970915
7706 4765 841120929
7707 2641 665819663
7708 2693 687990110
7709 6016 594754216
7710 7658 622694202
7711 5182 780667479
7712 1057 612876115
7713 823 538603781
7714 378 871267715
7715 1444 776537041
7716 2713 570750738
7717 6590 648547984
7718 6385 987607220
7719 963 960848678
7720 2724 956568420
7721 3083 927366080
7722 3343 618771406
7723 351 705934840
7724 3392 791570029
7725 7153 593640811
7726 790 849120908
7727 1503 674150469
7728 3529 714644417
7729 3410 942788303
7730 4829 554564768
7731 5355 549928203
7732 84 539718072
7733 157 837500117
7734 2760 749375773
7735 7548 931648557
7736 4346 575283456
7737 6331 965807251
7738 2347 804376880
7739 5169 729160599
7740 2912 938380658
7741 1784 916478737
7742 1378 775698964
7743 1950 711159454
7744 6890 887314984
7745 2935 644243277
7746 6623 550166597
7747 2984 640550058
7748 3079 686898636
7749 7469 734612610
7750 249 981577204
7751 6665 615365400
7752 3044 837714995
7753 6268 713278374
7754 2777 789815485
7755 2297 553008218
7756 4057 529995307
7757 7620 579992627
7758 7474 748011925
7759 4428 897546338
7760 4949 596090003
7761 53 919714344
7762 982 718284551
7763 2558 852923199
7764 7683 879083690
7765 6509 810211919
7766 1901 978625697
7767 7720 772534022
7768 1853 586831018
7769 6984 641616834
7770 3675 933924009
7771 3237 509405429
7772 2883 670725525
7773 5112 732871338
7774 7283 703224085
7775 6307 920856531
7776 7004 555116368
7777 63 792198472
7778 2197 799123899
7779 2489 676780443
7780 7270 820047087
7781 4346 853691958
7782 2606 777002438
7783 4086 631768154
7784 2578 548755793
7785 4216 771210992
7786 3167 741052010
7787 4120 934164822
7788 2352 525782253
7789 3727 588047759
7790 661 643503577
7791 2382 902379122
7792 4107 700908780
7793 630 963223766
7794 3414 738856054
7795 102 629674191
7796 1206 908477048
7797 3090 783703152
7798 1840 685998410
7799 32 616712628
7800 3074 806455125
7801 2429 635862137
7802 1669 571673781
7803 1409 861878193
7804 2302 647313583
7805 7176 732166971
7806 565 936994918
7807 945 534754303
7808 1569 903682612
7809 6777 712416059
7810 4740 547714190
7811 6670 803698988
7812 7104 564603747
7813 4457 874973558
7814 5978 851465297
7815 7262 803191798
7816 3644 920413732
7817 1320 707088613
7818 2843 968753790
7819 2008 925548661
7820 5910 742762393
7821 7586 705284168
7822 6142 758594432
7823 7026 981310589
7824 6040 997703477
7825 3531 739614753
7826 3178 921358742
7827 1416 855713603
7828 5113 645483532
7829 5685 658104831
7830 1653 524140352
7831 2209 851423807
7832 28 582320746
7833 6561 564380927
7834 303 868424186
7835 7726 993641043
7836 5615 681002664
7837 1388 900889998
7838 7629 538799662
7839 551 866090283
7840 1167 935169340
7841 3788 859734385
7842 5555 771718500
7843 3537 554194661
7844 2723 508618768
7845 2579 614040583
7846 497 770422205
7847 7310 905751026
7848 819 555681301
7849 242 999243982
7850 6920 925858720
7851 3526 717623613
7852 5986 580598552
7853 1277 612665893
7854 2865 641542579
7855 562 615506571
7856 6127 521986006
7857 237 639946066
7858 604 675086350
7859 529 768803363
7860 5845 543257676
7861 439 516706501
7862 228 913539500
7863 3280 789239471
7864 402 624600401
7865 4731 562968220
7866 1326 578925347
7867 1678 726141539
7868 7552 963293288
7869 1125 672058728
7870 2936 543235221
7871 6558 506016350
7872 5254 923706831
7873 6111 856563760
7874 218 608484583
7875 1153 870378062
7876 7449 675776989
7877 7382 684863923
7878 3363 924326962
7879 499 698573144
7880 4774 624591244
7881 1063 998417907
7882 293 816511096
7883 5659 615173431
7884 7489 784850258
7885 2188 994970607
7886 7448 575832729
7887 7151 563785124
7888 6003 934054198
7889 7604 575233713
7890 7133 660473478
7891 3000 867984631
7892 6859 901047329
7893 3066 856840586
7894 1157 862394037
7895 6944 988456972
7896 562 505736306
7897 693 697376154
7898 4556 857043413
7899 6715 995016041
7900 2488 941320406
7901 1653 777079188
7902 2380 572772548
7903 7526 643958943
7904 471 653211479
7905 4924 755173312
7906 226 799443391
7907 6467 808712431
7908 2732 640659891
7909 72 852810050
7910 7424 881638617
7911 4756 981445422
7912 3318 511798513
7913 2055 780275611
7914 2676 801585839
7915 3225 979883755
7916 6400 594490159
7917 7771 835625838
7918 4183 817594458
7919 2147 683304400
7920 750 698828223
7921 1577 534098309
7922 1488 847234470
7923 1781 914560839
7924 5333 511447922
7925 28 711874837
7926 1107 556645251
7927 7163 990156895
7928 7045 627694389
7929 1590 553248575
7930 4204 517949114
7931 596 940220910
7932 2614 793148635
7933 4265 951400408
7934 3317 927363554
7935 5714 542062328
7936 2543 532057914
7937 106 980207466
7938 5096 542428818
7939 5198 982399056
7940 3293 561360507
7941 6263 681796987
7942 1534 945911769
7943 6116 537069438
7944 608 521449131
7945 5507 792955918
7946 4466 998426348
7947 7796 787563490
7948 5893 536641943
7949 6207 916577897
7950 5421 858347807
7951 5593 904071447
7952 1606 610784727
7953 3554 877240855
7954 763 808871959
7955 2673 578794907
7956 5029 660369705
7957 1803 618794030
7958 4483 712624959
7959 510 671276462
7960 5373 549480961
7961 4766 941120979
7962 3781 981060217
7963 2986 521196152
7964 1519 895321183
7965 441 523793660
7966 7176 584768791
7967 1354 708327280
7968 1025 830792161
7969 5201 976267894
7970 589 581645066
7971 6169 619122937
7972 7937 941639194
7973 5477 829556519
7974 2024 893378650
7975 6292 983806799
7976 208 525188131
7977 3913 504391062
7978 294 923131607
7979 6433 570890658
7980 1060 632006257
7981 7286 966168745
7982 5486 514675727
7983 6432 754302338
7984 91 973891559
7985 249 985581742
7986 657 517939072
7987 6317 587884411
7988 2763 717136172
7989 1333 913429406
7990 3198 871564048
7991 2778 891634434
7992 7236 897306431
7993 4581 543904159
7994 3790 564451770
7995 4476 548824977
7996 368 765081418
7997 4910 621942217
7998 3240 553139339
7999 1467 633668878
8000 662 739418548
8001 3417 912815147
8002 5477 675510478
8003 4940 855594098
8004 1197 983767675
8005 5509 957273613
8006 1231 588080005
8007 3827 980449705
8008 892 608758466
8009 3275 665117816
8010 6996 900949273
8011 7394 976863157
8012 3322 894598566
8013 366 658873845
8014 4167 633551698
8015 5533 687676695
8016 7296 659517271
8017 3108 817318291
8018 291 813555594
8019 2760 840928624
8020 5139 954287204
8021 6161 730098221
8022 7728 662665758
8023 5584 904062051
8024 3345 922003287
8025 259 917113579
8026 1553 747994918
8027 2667 801088959
8028 7506 913085827
8029 4390 671851527
8030 1450 723205479
8031 603 791916508
8032 4363 867923995
8033 5226 536947153
8034 440 981231751
8035 6288 590555460
8036 7825 620750725
8037 6047 672528886
8038 3091 866898049
8039 2245 669032340
8040 3947 630369262
8041 23 987851775
8042 2259 861242968
8043 5446 914282401
8044 1735 979167262
8045 5317 525072662
8046 2356 649561104
8047 3297 550853855
8048 3319 663390350
8049 13 703121422
8050 6884 876178907
8051 2555 736117504
8052 3781 580390585
8053 1547 649382306
8054 4076 687843729
8055 7483 887050714
8056 3139 736378801
8057 872 840992510
8058 3157 910250852
8059 1109 965158540
8060 702 638338548
8061 2451 898733949
8062 798 810957010
8063 3027 845174241
8064 4823 835557246
8065 4972 615358642
8066 3065 612647900
8067 3167 779291381
8068 542 689071647
8069 134 881421738
8070 98 949130358
8071 1579 821888535
8072 7777 810138895
8073 7159 968044145
8074 4858 689549887
8075 4080 996105968
8076 5924 886521281
8077 7897 836704211
8078 4847 912647282
8079 4116 673702371
8080 6411 638443510
8081 5882 698520934
8082 4050 547833117
8083 5583 638575540
8084 287 797230611
8085 7743 550513350
8086 6 579238290
8087 3028 617005933
8088 5449 520477109
8089 1628 820806945
8090 594 591576861
8091 2784 989974911
8092 4007 938256771
8093 3400 678542067
8094 2131 915126773
8095 6114 643460389
8096 4447 738771012
8097 3656 787447316
8098 7793 639968117
8099 5635 844119055
8100 266 755914034
8101 2272 936316144
8102 5348 584759948
8103 776 604626749
8104 7215 787971727
8105 826 620808470
8106 7582 523203443
8107 5519 507356969
8108 6992 553104247
8109 3780 516677109
8110 6484 565332639
8111 4421 721521449
8112 6170 509649653
8113 1365 526553060
8114 653 627076344
8115 3431 527616021
8116 6301 947586650
8117 3944 963954785
8118 18 704150857
8119 3978 795960614
8120 1254 521382602
8121 1952 734165403
8122 1678 878602231
8123 319 586315551
8124 8109 598572569
8125 4696 981009459
8126 531 812321783
8127 5303 519904176
8128 6336 683673046
8129 3940 564822335
8130 1132 737452027
8131 7839 616642840
8132 1186 792005542
8133 2780 693225873
8134 7389 701086956
8135 1099 870769675
8136 5291 918263252
8137 904 981248311
8138 3484 955808926
8139 3082 584632787
8140 7796 613936679
8141 6964 786484292
8142 7406 575595712
8143 1194 695106491
8144 7774 621669364
8145 4133 692629199
8146 7200 663804178
8147 397 734486953
8148 2885 572487285
8149 5544 866172474
8150 894 755175132
8151 5275 519091212
8152 485 553416538
8153 7930 626281141
8154 64 519457436
8155 102 521761526
8156 2830 693431198
8157 3381 927232514
8158 3091 809015296
8159 4637 643065482
8160 7852 696026012
8161 6153 889246588
8162 2711 830893332
8163 4596 837524890
8164 7655 851388771
8165 5582 749167188
8166 5553 755802045
8167 539 899303562
8168 5117 679965512
8169 5496 867006236
8170 4747 684956519
8171 6554 626334328
8172 992 992255674
8173 3524 666497927
8174 6798 736412412
8175 557 635978400
8176 1444 533850971
8177 6626 869634415
8178 2539 812060949
8179 6758 909690618
8180 5101 943890765
8181 331 532577049
8182 2122 955229813
8183 8122 864455718
8184 6509 702809291
8185 7891 677062326
8186 2530 513807028
8187 4066 678115467
8188 3592 847645177
8189 6706 936629803
8190 4356 594882360
8191 7680 722262460
8192 2139 515985406
8193 5632 869661714
8194 7200 802357611
8195 7751 509525787
8196 1395 833773649
8197 5426 910133762
8198 4877 589502760
8199 4615 714940098
8200 4744 856849489
8201 2860 558001932
8202 6889 512417911
8203 1274 997731487
8204 2314 752195096
8205 3364 623125383
8206 7403 576083579
8207 649 716154335
8208 348 872419218
8209 7732 602796302
8210 8141 682195625
8211 2868 760369039
8212 3210 589488074
8213 2699 536934087
8214 50 704714555
8215 187 893124734
8216 1549 565577350
8217 5564 529021927
8218 6862 817784037
8219 832 846565478
8220 1386 622153236
8221 371 874982772
8222 4146 831980744
8223 7209 597211212
8224 6751 508492644
8225 7055 840064843
8226 1710 990641061
8227 1713 544463909
8228 540 984996183
8229 7756 518154594
8230 5763 867751252
8231 6098 972952763
8232 2052 914529623
8233 755 616628560
8234 8130 843753076
8235 4746 620996048
8236 2118 656170793
8237 2320 626522123
8238 1407 800718693
8239 7427 795434626
8240 1884 830835712
8241 6787 514783218
8242 6039 841255028
8243 7316 903180783
8244 600 768063700
8245 3273 751921164
8246 1418 639583319
8247 1700 706959899
8248 4797 862195442
8249 3803 606949775
8250 5869 639022809
8251 2283 932553999
8252 3125 571143381
8253 1500 759435685
8254 6513 770209495
8255 7732 795673155
8256 957 900627765
8257 3520 859410284
8258 6037 838360940
8259 2986 821190463
8260 3653 634109022
8261 1185 623744573
8262 7449 638951017
8263 2402 868947326
8264 3585 623472068
8265 6933 625138223
8266 3568 746055945
8267 3811 827357587
8268 6893 755208405
8269 4796 887878876
8270 4749 646522851
8271 7885 569574544
8272 2843 817282575
8273 6695 953187939
8274 7415 755139872
8275 7148 921456804
8276 431 936585811
8277 2053 701283759
8278 3776 868238319
8279 2328 743155205
8280 5860 822957177
8281 1690 650527479
8282 6858 641626167
8283 3162 750876174
8284 4802 742020133
8285 5121 905487751
8286 1543 632243597
8287 2440 533455018
8288 3100 781543898
8289 3801 858962111
8290 5043 539734119
8291 1720 570065393
8292 4865 661028686
8293 2527 871428954
8294 8099 629281423
8295 4502 729287953
8296 2547 526117631
8297 5730 890871282
8298 6853 832921819
8299 2350 562562160
8300 3733 888419075
8301 4732 622298305
8302 2663 732608028
8303 1021 922112529
8304 7886 864334629
8305 696 580560554
8306 5929 698702932
8307 8221 955429941
8308 1954 840402990
8309 1671 650031993
8310 7065 586988589
8311 7032 774531908
8312 5239 950032513
8313 2984 682172263
8314 875 593649064
8315 6053 820548843
8316 230 675863276
8317 7226 722386402
8318 581 876050195
8319 4219 656925319
8320 6482 569885115
8321 6692 642490764
8322 7212 597831230
8323 1924 840932291
8324 3884 881568527
8325 3827 704186242
8326 7814 595148527
8327 5306 920802173
8328 7772 584430959
8329 131 888412384
8330 7218 674512788
8331 4144 681511919
8332 2539 593392541
8333 5956 843303555
8334 8043 798116408
8335 5016 867214349
8336 1652 514352811
8337 4622 841891855
8338 1601 550781881
8339 1460 907005482
8340 1074 923244110
8341 764 866661937
8342 3632 964853561
8343 7456 704440287
8344 5775 812762740
8345 1324 538832678
8346 613 572164051
8347 263 684974126
8348 7528 701739794
8349 8267 623192701
8350 6150 637142928
8351 1698 553079779
8352 4006 636565312
8353 679 738592794
8354 7424 619871642
8355 8286 740503868
8356 3500 809856649
8357 5318 863612029
8358 2935 675603120
8359 893 793330123
8360 5443 975293821
8361 7702 522401602
8362 6355 649844699
8363 5312 800879769
8364 5446 548648073
8365 2128 658231530
8366 5673 522613344
8367 6260 812091020
8368 3628 729156361
8369 5521 849515225
8370 7634 646977782
8371 1563 587375883
8372 3645 712185756
8373 2246 918614432
8374 213 701079353
8375 7196 681759457
8376 6767 695242424
8377 6984 987676541
8378 3253 553261408
8379 5974 534161248
8380 6039 994941054
8381 6156 819519265
8382 1843 728909612
8383 5998 944344775
8384 4819 534440145
8385 556 548436658
8386 3644 964444962
8387 8179 784485094
8388 5397 543499939
8389 2194 890213906
8390 319 982570234
8391 2531 532273665
8392 7352 589849745
8393 4260 922305120
8394 7440 536885592
8395 6665 799273204
8396 7334 573306800
8397 6832 825552573
8398 8190 558341819
8399 5958 941933462
8400 2209 890383270
8401 7674 645753936
8402 3777 573835955
8403 6951 569635424
8404 6866 932750333
8405 3251 671685261
8406 23 730040408
8407 685 780897615
8408 106 948540853
8409 4659 963017651
8410 1132 822016248
8411 7713 730152199
8412 2010 518843930
8413 7569 616694165
8414 5024 994899216
8415 279 536257594
8416 939 826249686
8417 90 845435036
8418 3199 799125630
8419 1338 955843145
8420 5890 583288903
8421 1213 975469066
8422 8286 863037686
8423 4503 863727401
8424 3550 944093714
8425 4461 532480897
8426 4420 922817716
8427 3594 612037769
8428 1693 627615994
8429 6257 754870468
8430 4530 940156785
8431 598 687592499
8432 2357 594064364
8433 8127 587724734
8434 92 522476440
8435 6672 541198257
8436 6124 803643996
8437 7773 585582273
8438 4474 811534523
8439 1435 674471986
8440 597 548349397
8441 6053 681839889
8442 3022 914873921
8443 3206 839112364
8444 4803 582721996
8445 1475 971113378
8446 7345 661469283
8447 3168 574917187
8448 7317 936544950
8449 3801 833121567
8450 572 542989399
8451 4346 793824491
8452 113 513427291
8453 2597 552119340
8454 1475 694351051
8455 1658 644085578
8456 193 710962794
8457 5954 579924206
8458 8384 645996950
8459 6965 641289697
8460 7136 517555790
8461 185 802151880
8462 52 733270954
8463 6688 905382507
8464 112 503401793
8465 6569 962632552
8466 4685 992578126
8467 6103 746118278
8468 7920 979535264
8469 3258 976081156
8470 6617 735389579
8471 169 607915922
8472 3072 774981758
8473 942 823371487
8474 1901 972362981
8475 1994 541658072
8476 6433 636876669
8477 4156 637986576
8478 6931 632687693
8479 3267 789336812
8480 782 619630042
8481 8401 677307011
8482 7696 719129684
8483 3436 747355989
8484 8406 764146632
8485 5316 909007169
8486 70 531599009
8487 5532 770467948
8488 3327 540630783
8489 41 811292654
8490 3363 854058918
8491 3659 845948802
8492 3527 690134165
8493 1741 769234833
8494 7084 680705679
8495 3457 844728647
8496 6462 553834510
8497 6657 930090393
8498 1449 587935868
8499 2654 542933095
8500 1598 961054896
8501 5808 547673117
8502 5473 969373169
8503 1920 572420983
8504 4845 738406426
8505 3110 849477988
8506 204 943996812
8507 3590 780078097
8508 2585 624858645
8509 2010 523787942
8510 966 990299894
8511 5647 891837244
8512 3467 786914986
8513 4842 826177298
8514 3693 659624733
8515 7174 879454991
8516 1870 906280309
8517 2585 928755984
8518 74 755064225
8519 1354 770490518
8520 257 945344570
8521 1796 993266634
8522 6471 593460364
8523 1976 594287606
8524 4113 880379064
8525 2586 961836518
8526 3633 555446855
8527 5476 590519501
8528 4975 837710779
8529 4861 669537431
8530 5039 811427787
8531 6062 994238173
8532 1288 594435445
8533 5301 566015445
8534 7024 568832021
8535 5643 689478378
8536 3122 705632271
8537 7341 889170920
8538 4681 530757341
8539 7504 553432033
8540 3509 631017083
8541 3851 775797548
8542 7428 698892679
8543 4526 987489595
8544 4193 769300878
8545 1580 600523025
8546 1240 947988571
8547 1525 662557089
8548 8105 504205900
8549 5175 645024354
8550 3758 685223154
8551 4126 859749074
8552 5739 651874947
8553 3121 969967305
8554 4236 719610097
8555 1945 573800131
8556 6879 669542813
8557 6546 926840464
8558 998 661067515
8559 7545 710787334
8560 5429 572164784
8561 1399 790402730
8562 5933 827302114
8563 1884 834694510
8564 8288 662068439
8565 3716 980382707
8566 2072 856921629
8567 4827 768886769
8568 2372 568355782
8569 603 649099188
8570 8283 890160512
8571 1713 975295950
8572 4364 528147097
8573 1525 545207403
8574 5956 753181223
8575 7463 812123377
8576 4112 670056685
8577 6431 988444619
8578 8161 771654581
8579 4171 683384980
8580 7859 615550259
8581 6696 890284543
8582 7149 762910140
8583 5315 794499367
8584 5165 511745858
8585 954 810505780
8586 5385 692065661
8587 7194 971234931
8588 4651 984446764
8589 5179 567198039
8590 6315 831039698
8591 1860 609027835
8592 913 893821780
8593 7702 716908827
8594 5585 698759273
8595 7766 798152100
8596 8226 791914430
8597 1097 801281088
8598 1311 744540467
8599 6545 955875478
8600 2005 580215462
8601 3712 708254224
8602 861 931026973
8603 4969 568238178
8604 7872 739874901
8605 3994 782023211
8606 542 620656639
8607 7311 937031526
8608 3545 601844273
8609 5291 907966853
8610 2683 627303123
8611 6432 732850286
8612 5905 733869844
8613 2083 590560430
8614 6862 663989544
8615 1351 608977053
8616 2731 533521631
8617 4774 603753810
8618 3906 574140118
8619 2204 645340557
8620 3810 835522127
8621 7640 527026946
8622 4466 576775156
8623 1188 729331122
8624 6756 596445712
8625 129 803464754
8626 1429 650664712
8627 6047 937649669
8628 2385 753092881
8629 5640 927899523
8630 6503 672748158
8631 6220 583588063
8632 7219 914635801
8633 5508 518002755
8634 2614 871326045
8635 7741 764310820
8636 7122 773174424
8637 496 882089267
8638 7536 709036598
8639 7757 974068642
8640 2272 949529536
8641 1913 797038986
8642 3642 910271837
8643 4859 568700857
8644 3334 903584980
8645 2020 675558456
8646 4525 537265500
8647 8297 583012156
8648 7940 555323073
8649 1997 663605868
8650 6797 680844454
8651 2002 806439832
8652 683 931383789
8653 7952 806840409
8654 3391 792428681
8655 527 646316341
8656 1024 803455308
8657 5058 776592694
8658 3308 806639464
8659 6539 715644187
8660 8074 955325114
8661 1809 967978373
8662 7101 907831079
8663 6831 968508374
8664 2997 812179845
8665 3200 902250646
8666 2430 680528359
8667 6781 814853020
8668 4582 686014538
8669 6746 540227404
8670 3157 898814708
8671 8660 665618349
8672 1330 812436739
8673 3727 818567456
8674 4194 825079804
8675 5157 858135547
8676 3888 957398110
8677 2711 521315172
8678 3424 971735939
8679 5542 921931020
8680 8085 572475217
8681 8126 676397258
8682 4294 988592532
8683 5872 984273694
8684 308 621477869
8685 717 648023077
8686 224 549799866
8687 234 975164299
8688 7033 795342448
8689 7728 735452272
8690 3195 599486000
8691 1457 651330668
8692 2292 654196383
8693 588 918104589
8694 893 746564437
8695 4828 615001729
8696 7170 580287059
8697 4370 762147921
8698 7045 784507491
8699 6208 970491217
8700 6656 619384146
8701 8320 602229054
8702 4164 600612961
8703 516 794593167
8704 8600 562225250
8705 8182 860317583
8706 5050 680230999
8707 2320 677443774
8708 1190 516392089
8709 1008 802320379
8710 2967 529010882
8711 7539 871654422
8712 4095 852310519
8713 7811 553322163
8714 1003 725233993
8715 4209 912804774
8716 3404 748860216
8717 110 795838766
8718 5677 598398638
8719 6250 814068411
8720 7866 624737508
8721 4131 651512871
8722 4889 508311560
8723 3745 730740354
8724 1351 746483625
8725 6305 778514917
8726 4092 720491312
8727 1978 657831402
8728 4572 593797611
8729 3283 666482106
8730 4172 713154682
8731 5751 948589773
8732 6275 913012890
8733 4609 712535503
8734 8295 755443878
8735 5500 626983760
8736 2908 579980100
8737 3415 977495584
8738 2161 535665175
8739 8264 717267593
8740 2971 752579180
8741 3339 844393924
8742 7260 948476227
8743 4857 718533728
8744 8382 876914715
8745 7619 578015600
8746 5902 870119787
8747 783 792963000
8748 7043 797155766
8749 4499 589070139
8750 1048 718027150
8751 4232 744333007
8752 5059 558762000
8753 5011 721299364
8754 7115 878921112
8755 5298 644257252
8756 1632 916918208
8757 6504 995415762
8758 5298 834389472
8759 1313 977584408
8760 3088 794362549
8761 4676 966317596
8762 1046 600346067
8763 4543 580931223
8764 1031 547297800
8765 2311 757049290
8766 5471 686997482
8767 5732 616924409
8768 1777 519055891
8769 2456 507813915
8770 2598 907725026
8771 7280 872634595
8772 2737 568868545
8773 2321 566940040
8774 962 557391917
8775 6518 527129587
8776 1493 695249957
8777 6598 759004232
8778 5382 564167588
8779 5239 677219804
8780 166 538500942
8781 1648 722895381
8782 3049 923746944
8783 3239 592725710
8784 8755 636807003
8785 392 513580846
8786 983 603424393
8787 7977 901486873
8788 2760 548775627
8789 3477 666343582
8790 4349 975386510
8791 6335 880213011
8792 4417 691033624
8793 4843 975159741
8794 6835 536426262
8795 3905 903454263
8796 1559 643467141
8797 1377 625027829
8798 3764 544059477
8799 3987 701398160
8800 8036 599749173
8801 1699 603844039
8802 6704 621934690
8803 5121 710310230
8804 2474 623803774
8805 4524 687980046
8806 4795 803146408
8807 2033 902531544
8808 6029 628744572
8809 6460 624837508
8810 3596 994763676
8811 2205 790079386
8812 915 943346922
8813 7557 780913283
8814 829 555879086
8815 5898 611608768
8816 1324 907820334
8817 8490 674665486
8818 7651 677948803
8819 6709 863707307
8820 5792 813744564
8821 289 835099409
8822 6903 913549665
8823 7761 917362147
8824 6376 507255422
8825 7722 788954598
8826 2078 715724779
8827 700 918933813
8828 6300 963777017
8829 7115 709476633
8830 8469 505773328
8831 1557 505564446
8832 260 757044243
8833 2271 995467117
8834 2032 902639423
8835 2339 796248937
8836 4212 954538379
8837 497 929479967
8838 6459 868322013
8839 8704 785227029
8840 7712 508055946
8841 5878 781407339
8842 3460 510598906
8843 3472 560136570
8844 2065 623041648
8845 1110 850503502
8846 7286 632291136
8847 6788 593840557
8848 6549 545273585
8849 2433 665785996
8850 1503 612606508
8851 4669 859262241
8852 1311 524213857
8853 4514 696421106
8854 3921 539107458
8855 1926 918525584
8856 5877 591127373
8857 6808 523671006
8858 8071 584006907
8859 6602 834432026
8860 8751 968568908
8861 8858 792182269
8862 4768 986607426
8863 8205 842628012
8864 3299 698129429
8865 8307 637750868
8866 2406 930685728
8867 3937 515888804
8868 2047 501376722
8869 4625 606728067
8870 6425 818309619
8871 909 951330740
8872 7067 936111029
8873 6506 707046470
8874 2664 712127590
8875 4181 530437125
8876 8032 829797065
8877 4827 670375742
8878 6018 553823068
8879 7595 520521373
8880 3466 584940812
8881 5029 730517487
8882 1745 759109422
8883 2578 978102275
8884 3615 838567355
8885 6562 686475018
8886 8760 535096855
8887 7364 753889826
8888 1258 800502254
8889 4973 667456494
8890 1323 748702957
8891 5060 971461996
8892 2612 554376037
8893 3416 658548330
8894 7632 873609491
8895 8458 803773505
8896 5733 992200611
8897 3401 857876165
8898 1464 990937773
8899 7055 811405967
8900 1254 788200250
8901 530 538957313
8902 6469 838694163
8903 2253 660035515
8904 3244 583073638
8905 1353 900012125
8906 3348 656108680
8907 937 800732097
8908 30 809074397
8909 5380 720012826
8910 1606 751410476
8911 5382 855534744
8912 118 981923302
8913 4655 632457856
8914 6242 835539504
8915 5317 867112665
8916 6038 908503722
8917 4639 949847841
8918 2544 852134218
8919 5214 776653985
8920 523 560142025
8921 1736 933579613
8922 4933 863548010
8923 4338 618143668
8924 5537 610849838
8925 5734 892595495
8926 6825 936603052
8927 1382 725812708
8928 7238 775428388
8929 3880 503210504
8930 6147 677310094
8931 4121 886714546
8932 2752 537074090
8933 6594 933854050
8934 8130 702803555
8935 2879 563579444
8936 5314 686049540
8937 6563 788387575
8938 3324 650802441
8939 1049 585190711
8940 7879 594911892
8941 7394 835522474
8942 1687 833764823
8943 8036 898489766
8944 6317 758723049
8945 6821 654998406
8946 426 606512859
8947 4350 787203627
8948 1632 969102102
8949 2723 519907326
8950 220 528742723
8951 5700 880611605
8952 8431 772045381
8953 4483 760233332
8954 2344 596261913
8955 5840 562015355
8956 5880 873505677
8957 8544 524510717
8958 3668 975671092
8959 1356 576053663
8960 966 956384001
8961 1624 645849188
8962 984 982636652
8963 3415 707597717
8964 3552 610992907
8965 1435 855467373
8966 4839 861741581
8967 6194 739762470
8968 8339 696799481
8969 5785 967926365
8970 1122 813421200
8971 2059 507105520
8972 6639 566916822
8973 475 946301880
8974 3430 939758726
8975 8544 784393423
8976 6693 652267643
8977 2353 511553098
8978 5045 997950165
8979 5786 556482177
8980 1701 511207142
8981 2648 638834793
8982 4985 781090344
8983 8512 590019718
8984 4920 790251468
8985 4141 752920442
8986 3226 808680610
8987 7713 762189383
8988 114 513886827
8989 1043 735843763
8990 4419 968672467
8991 8894 509849721
8992 8661 805547939
8993 3585 787942945
8994 2673 856154349
8995 6633 649060289
8996 7323 513815365
8997 3999 518914283
8998 2618 944256825
8999 1769 511913368
9000 5856 986706347
9001 7985 611527894
9002 3859 512809669
9003 5176 951670898
9004 6363 598240650
9005 6064 928274953
9006 4626 886204512
9007 5519 688945436
9008 8173 671655941
9009 6409 582944019
9010 8528 982633929
9011 1922 606949220
9012 6197 551625988
9013 3312 937297707
9014 193 650571811
9015 4117 617213437
9016 2323 650970564
9017 614 799551672
9018 5715 729010093
9019 4734 529942178
9020 4453 754302128
9021 6353 801532178
9022 2558 923528881
9023 3187 813083257
9024 3545 513088368
9025 5387 746534280
9026 996 851216060
9027 1790 700426940
9028 225 742649408
9029 5056 527961763
9030 6218 609422861
9031 1184 686242452
9032 7633 994226051
9033 4533 764663467
9034 6773 721666384
9035 8029 918466631
9036 4700 850513561
9037 2718 513204072
9038 1652 577362573
9039 1958 918276243
9040 8424 835543535
9041 8135 827434026
9042 7878 546970972
9043 5753 632769626
9044 4199 715545942
9045 5722 549580556
9046 1757 913808475
9047 4395 715024000
9048 5261 694969750
9049 8334 603191670
9050 3937 926957795
9051 6272 995575058
9052 4235 547826243
9053 4172 852909026
9054 3784 731036151
9055 243 517198249
9056 4784 688730064
9057 702 563491809
9058 1049 682610302
9059 6868 555309583
9060 8091 935696355
9061 3140 842575710
9062 6352 751474355
9063 6123 552333089
9064 8159 872535017
9065 3307 992630563
9066 6771 721707482
9067 1553 758646773
9068 1787 978352875
9069 619 526763674
9070 4018 685498677
9071 1898 966692669
9072 4518 639789985
9073 7745 575661271
9074 1153 724066104
9075 8702 589616876
9076 2387 711370949
9077 7017 908879827
9078 8576 525295865
9079 5392 561975576
9080 1699 740154538
9081 5861 796501755
9082 6950 691346923
9083 18 846225697
9084 2701 603528718
9085 7906 762277098
9086 4239 607282380
9087 3557 784364304
9088 1986 951820077
9089 7650 710739571
9090 5312 906594269
9091 5044 726771010
9092 6654 871890456
9093 5326 868986596
9094 4159 532389202
9095 8909 940068167
9096 2137 694169669
9097 8701 790880391
9098 2482 546183178
9099 4174 642783494
9100 659 835182184
9101 1705 740597866
